sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,built_year,has_ac,has_fitted_wardrobes,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,has_green_zones,has_parking,distr_coef
39.0,2,1.0,3.0,145000,3718,1,1,1900.0,0,0,0,0,0,0,0,0,0,0.42520625
78.0,2,1.0,1.0,270000,3462,1,1,1945.0,0,1,0,0,0,0,0,0,0,0.4130253164556962
110.0,3,2.0,0.0,495000,4500,1,0,1970.0,0,1,0,1,0,1,0,1,0,0.3935450549450549
121.0,3,2.0,2.0,476976,3942,1,0,8170.0,0,0,0,1,1,0,1,0,1,0.3973973684210526
124.0,3,2.0,1.0,482930,3895,1,0,8170.0,0,0,0,1,1,0,1,0,1,0.3973973684210526
117.0,3,2.0,1.0,467247,3994,1,0,8170.0,0,0,0,1,1,0,1,0,1,0.3973973684210526
96.0,2,2.0,1.0,380713,3966,1,0,8170.0,0,0,0,1,1,0,1,0,1,0.3973973684210526
94.0,2,2.0,1.0,374385,3983,1,0,8170.0,0,0,0,1,1,0,1,0,1,0.3973973684210526
124.0,3,2.0,1.0,481889,3886,1,0,8170.0,0,0,0,1,1,0,1,0,1,0.3973973684210526
124.0,3,2.0,1.0,494039,3984,1,0,8170.0,0,0,0,1,1,0,1,0,1,0.3973973684210526
125.0,3,2.0,1.0,506996,4056,1,0,8170.0,0,0,0,1,1,0,1,0,1,0.3973973684210526
125.0,3,2.0,1.0,504777,4038,1,0,8170.0,0,0,0,1,1,0,1,0,1,0.3973973684210526
65.0,1,1.0,0.0,192000,2954,1,0,2005.0,1,1,0,0,0,0,0,0,0,0.4130253164556962
140.0,3,2.0,2.0,395000,2821,1,0,1992.0,0,1,0,0,1,0,0,0,0,0.4481413533834587
52.0,1,1.0,3.0,189000,3635,1,0,1940.0,1,0,0,0,0,1,0,0,0,0.3973973684210526
78.0,2,1.0,1.0,380000,4872,1,0,1930.0,1,1,0,0,0,1,0,0,0,0.3973973684210526
48.0,1,1.0,0.0,216000,4500,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.42520625
111.0,3,1.0,3.0,420000,3784,1,1,1970.0,0,1,0,0,1,1,0,0,0,0.3935450549450549
76.0,2,1.0,3.0,380000,5000,1,0,2007.0,1,1,0,1,0,0,1,1,0,0.4481413533834587
59.0,2,2.0,0.0,190000,3220,1,1,1996.0,0,0,0,0,0,0,0,0,0,0.3935450549450549
71.0,2,1.0,0.0,290000,4085,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.42520625
40.0,1,1.0,3.0,178000,4450,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.42520625
110.0,3,2.0,5.0,490000,4455,1,0,1974.0,0,1,0,1,1,0,0,0,0,0.4130253164556962
160.0,3,2.0,4.0,1350000,8438,1,0,8170.0,0,1,0,0,1,0,0,0,0,0.4481413533834587
48.0,1,1.0,3.0,233000,4854,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.4291385714285714
121.0,3,3.0,5.0,530000,4380,1,0,1958.0,0,1,0,0,1,1,0,0,0,0.4130253164556962
140.0,4,2.0,2.0,395000,2821,1,0,1992.0,1,1,0,1,0,1,0,1,0,0.4481413533834587
102.0,2,2.0,2.0,319000,3127,1,0,2008.0,1,1,0,0,0,0,0,0,0,0.3727969696969697
71.0,2,2.0,0.0,166400,2344,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.3727969696969697
81.0,3,1.0,1.0,255000,3148,1,1,1970.0,0,1,0,0,0,0,0,0,0,0.3727969696969697
101.0,3,2.0,2.0,369000,3653,1,0,1961.0,1,1,0,0,0,0,0,0,0,0.4481413533834587
60.0,1,1.0,4.0,335000,5583,1,0,2006.0,1,1,0,1,0,0,0,1,1,0.4481413533834587
66.0,2,1.0,2.0,244900,3711,1,0,1920.0,1,1,0,0,0,1,0,0,0,0.3935450549450549
60.0,2,2.0,0.0,190000,3167,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.3935450549450549
157.0,3,2.0,3.0,452000,2879,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.3935450549450549
102.0,3,1.0,1.0,410000,4020,1,0,1960.0,0,0,0,0,0,0,1,0,0,0.4291385714285714
70.0,1,2.0,1.0,285000,4071,2,0,2007.0,1,1,0,0,0,0,0,0,0,0.4481413533834587
71.0,1,1.0,6.0,355000,5000,3,0,1970.0,1,1,0,0,1,0,0,0,0,0.42520625
75.0,2,1.0,3.0,398000,5307,1,0,1970.0,0,1,0,0,0,1,0,0,0,0.3935450549450549
118.0,3,2.0,1.0,530000,4492,1,0,2004.0,1,1,0,1,0,0,1,1,1,0.4291385714285714
130.0,4,2.0,1.0,390000,3000,1,0,1970.0,1,0,0,0,0,0,0,0,1,0.4130253164556962
91.0,2,2.0,5.0,415000,4560,1,0,2006.0,1,1,0,1,0,0,1,0,1,0.4481413533834587
140.0,4,2.0,2.0,420000,3000,1,0,1970.0,1,1,0,0,1,0,0,0,0,0.42520625
35.0,1,1.0,0.0,150000,4286,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.4130253164556962
94.0,2,2.0,5.0,489000,5202,1,0,1970.0,1,0,0,1,0,0,1,1,1,0.4481413533834587
39.0,2,1.0,3.0,145000,3718,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.3973973684210526
60.0,2,1.0,4.0,250000,4167,1,0,1934.0,0,0,0,0,1,1,0,0,0,0.42520625
100.0,3,2.0,7.0,580000,5800,1,1,1970.0,0,1,0,0,1,0,0,0,0,0.42520625
80.0,3,1.0,1.0,315000,3938,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.3935450549450549
95.0,3,2.0,2.0,379000,3989,1,1,1980.0,0,1,0,0,1,0,1,0,0,0.3973973684210526
90.0,2,2.0,5.0,458000,5089,1,0,2000.0,1,1,0,1,0,0,1,0,0,0.3935450549450549
120.0,3,2.0,4.0,460000,3833,1,1,1970.0,0,1,0,0,0,0,0,0,1,0.3935450549450549
80.0,2,1.0,1.0,325000,4062,1,0,1975.0,1,1,0,1,0,0,0,1,0,0.4481413533834587
130.0,4,2.0,6.0,449000,3454,1,1,1970.0,1,1,0,0,0,1,0,0,0,0.3935450549450549
157.0,3,2.0,4.0,580000,3694,1,0,2002.0,1,1,0,1,0,0,1,1,1,0.4481413533834587
120.0,2,1.0,6.0,595000,4958,3,0,1970.0,1,1,0,1,1,0,0,1,1,0.4130253164556962
62.0,2,1.0,2.0,259000,4177,1,0,1900.0,1,1,0,0,0,1,0,0,0,0.3973973684210526
48.0,2,2.0,0.0,210000,4375,1,0,1930.0,0,1,0,0,0,0,0,0,0,0.3973973684210526
66.0,2,1.0,0.0,175740,2663,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.42520625
109.0,3,2.0,2.0,550000,5046,1,0,1990.0,1,1,0,0,0,0,0,0,1,0.4130253164556962
40.0,1,1.0,4.0,219000,5475,1,0,1940.0,1,1,0,0,0,0,0,0,0,0.4130253164556962
80.0,2,1.0,5.0,355000,4438,1,0,1970.0,1,1,0,0,1,0,0,0,0,0.3935450549450549
103.0,4,2.0,1.0,375000,3641,1,0,1950.0,0,1,0,0,1,0,0,0,0,0.4130253164556962
75.0,3,1.0,6.0,299000,3987,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.3727969696969697
74.0,1,1.0,0.0,220000,2973,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.4130253164556962
123.0,3,2.0,7.0,580000,4715,3,1,1970.0,1,1,0,0,1,0,0,0,0,0.42520625
100.0,3,2.0,4.0,449000,4490,1,0,1982.0,1,1,0,0,1,0,0,0,0,0.4130253164556962
127.0,3,2.0,2.0,449000,3535,1,0,1980.0,1,1,0,0,1,0,1,0,1,0.4481413533834587
95.0,3,2.0,2.0,270000,2842,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.4291385714285714
98.0,3,2.0,1.0,325000,3316,1,0,1978.0,0,1,0,0,0,0,0,0,0,0.4130253164556962
23.0,0,1.0,2.0,147000,6391,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.42520625
60.0,1,1.0,3.0,335000,5583,1,0,2007.0,1,1,0,1,0,0,1,1,1,0.4481413533834587
102.0,2,2.0,2.0,500000,4902,2,0,1970.0,1,1,0,0,0,1,0,1,1,0.42520625
106.0,1,2.0,4.0,385000,3632,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.4291385714285714
37.0,1,1.0,0.0,115000,3108,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.42520625
30.0,1,1.0,0.0,125000,4167,1,0,1936.0,0,0,0,0,0,0,0,0,0,0.3935450549450549
125.0,3,2.0,0.0,235000,1880,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.4291385714285714
45.0,0,1.0,0.0,134000,2978,1,0,1960.0,1,1,0,0,0,0,0,0,0,0.42520625
91.0,3,1.0,1.0,335000,3681,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.4291385714285714
40.0,1,1.0,4.0,219000,5475,1,0,1940.0,1,1,0,0,0,0,0,0,0,0.4130253164556962
70.0,1,1.0,4.0,365000,5214,1,0,1970.0,1,1,0,1,0,0,1,1,1,0.4481413533834587
89.0,2,2.0,1.0,420000,4719,1,0,1970.0,1,1,0,1,0,0,1,1,1,0.4481413533834587
132.0,3,3.0,2.0,579000,4386,1,0,2011.0,1,1,0,1,0,0,1,1,1,0.4481413533834587
79.0,2,1.0,0.0,325000,4114,1,1,1965.0,0,0,0,0,0,0,0,0,0,0.3935450549450549
153.0,4,2.0,2.0,540000,3529,1,1,1956.0,0,1,0,0,1,0,0,0,0,0.42520625
150.0,2,2.0,5.0,680000,4533,3,0,1994.0,1,1,0,1,1,1,1,1,1,0.4130253164556962
112.0,3,2.0,2.0,620000,5536,1,0,1991.0,1,1,0,1,1,0,0,1,1,0.4130253164556962
160.0,5,2.0,1.0,595000,3719,1,1,1970.0,1,1,0,0,1,1,0,0,0,0.42520625
127.0,4,2.0,0.0,695000,5472,2,0,1970.0,1,1,0,1,1,0,1,1,1,0.4481413533834587
113.0,3,2.0,0.0,630000,5575,1,0,1970.0,1,1,0,1,1,0,1,1,1,0.4481413533834587
85.0,2,1.0,8.0,480000,5647,1,0,2008.0,1,1,0,1,0,0,1,1,1,0.4481413533834587
69.0,2,1.0,0.0,225000,3261,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.3935450549450549
120.0,5,2.0,4.0,415000,3458,1,0,1970.0,1,1,0,0,0,1,0,0,0,0.3935450549450549
60.0,2,1.0,2.0,260000,4333,1,0,1970.0,1,0,0,0,0,1,0,0,0,0.42520625
60.0,1,1.0,6.0,390000,6500,3,0,1970.0,1,1,0,1,1,0,0,0,0,0.4291385714285714
100.0,2,1.0,7.0,634500,6345,3,0,1970.0,0,0,0,0,1,0,0,0,0,0.3935450549450549
102.0,1,1.0,6.0,450000,4412,3,0,2007.0,1,1,0,1,1,0,1,1,1,0.4481413533834587
125.0,4,2.0,2.0,435000,3480,1,1,1970.0,0,1,0,0,0,1,0,0,0,0.4130253164556962
98.0,3,2.0,7.0,580000,5918,3,1,1970.0,1,1,0,0,1,0,0,0,0,0.42520625
135.0,4,2.0,1.0,520000,3852,1,0,1992.0,1,1,0,1,0,0,1,1,0,0.3727969696969697
121.0,3,2.0,1.0,672000,5554,1,0,1970.0,1,1,0,1,0,0,1,1,1,0.4481413533834587
28.0,1,1.0,0.0,135000,4821,1,0,1940.0,0,0,0,0,0,0,0,0,0,0.4130253164556962
43.0,1,1.0,4.0,199900,4649,1,0,1970.0,1,1,0,0,1,0,0,0,0,0.4130253164556962
59.0,2,1.0,2.0,250000,4237,1,0,1970.0,0,1,0,0,0,1,0,0,0,0.4130253164556962
57.0,2,1.0,0.0,199000,3491,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.3973973684210526
115.0,3,2.0,2.0,619000,5383,1,0,1970.0,1,1,0,0,0,1,1,0,1,0.4291385714285714
130.0,3,2.0,1.0,465000,3577,1,0,1970.0,1,1,0,0,1,0,0,1,0,0.3935450549450549
102.0,4,2.0,5.0,450000,4412,1,1,1970.0,1,1,0,0,1,0,0,0,0,0.3935450549450549
48.0,2,1.0,5.0,205000,4271,2,0,1970.0,1,0,0,0,0,1,0,0,0,0.4130253164556962
35.0,0,1.0,3.0,190000,5429,1,1,1970.0,0,1,0,0,0,0,0,0,0,0.4130253164556962
120.0,3,2.0,1.0,540000,4500,1,0,1974.0,1,1,0,1,1,1,1,1,0,0.4130253164556962
50.0,2,1.0,0.0,160000,3200,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.4130253164556962
110.0,4,2.0,4.0,480000,4364,1,0,1970.0,1,0,0,0,0,0,1,0,0,0.3973973684210526
62.0,2,1.0,0.0,175000,2823,1,1,1928.0,0,0,0,0,0,0,0,0,0,0.4291385714285714
50.0,2,1.0,1.0,179000,3580,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.3973973684210526
157.0,3,2.0,4.0,452000,2879,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.3935450549450549
140.0,3,2.0,2.0,500000,3571,1,0,1970.0,1,1,0,0,0,0,0,1,0,0.3935450549450549
70.0,3,1.0,0.0,230000,3286,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.42520625
80.0,2,2.0,1.0,340000,4250,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.3973973684210526
84.0,1,1.0,0.0,190000,2262,2,0,1970.0,0,0,0,0,0,0,0,0,0,0.3973973684210526
117.0,3,2.0,4.0,535000,4573,1,0,2000.0,1,1,0,1,0,0,1,1,1,0.4291385714285714
73.0,2,1.0,4.0,360000,4932,1,0,1964.0,1,1,0,0,1,0,0,0,0,0.3727969696969697
190.0,3,2.0,6.0,420000,2211,3,1,1997.0,0,0,0,1,1,0,1,1,0,0.3935450549450549
58.0,1,1.0,1.0,299000,5155,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.4291385714285714
43.0,2,1.0,0.0,88489,2058,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.3935450549450549
53.0,2,1.0,3.0,250000,4717,1,0,1930.0,1,1,0,0,0,0,0,0,0,0.3727969696969697
85.0,2,2.0,3.0,299000,3518,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.3727969696969697
100.0,4,1.0,6.0,405000,4050,1,1,1956.0,1,1,0,0,0,0,0,0,0,0.3727969696969697
67.0,3,1.0,4.0,212000,3164,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.3727969696969697
91.0,3,1.0,1.0,335000,3681,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.4291385714285714
116.0,4,2.0,1.0,310000,2672,1,1,1956.0,0,0,0,0,0,0,0,0,0,0.3935450549450549
112.0,3,2.0,4.0,579000,5170,1,0,1970.0,1,1,0,1,1,1,1,1,1,0.3973973684210526
48.0,1,1.0,2.0,290000,6042,1,0,1995.0,1,1,0,0,0,1,0,0,1,0.3935450549450549
130.0,3,2.0,1.0,469000,3608,1,0,1970.0,1,1,0,0,1,0,0,0,0,0.3727969696969697
75.0,2,1.0,0.0,210000,2800,1,0,1930.0,0,1,0,0,1,0,0,0,0,0.4291385714285714
110.0,5,2.0,3.0,506000,4600,1,1,1900.0,0,0,0,0,0,1,0,0,0,0.42520625
50.0,2,1.0,6.0,279000,5580,1,0,1970.0,0,1,0,0,0,0,1,0,0,0.42520625
128.0,4,2.0,4.0,480000,3750,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.4130253164556962
36.0,2,1.0,3.0,115000,3194,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.3935450549450549
40.0,1,1.0,2.0,165000,4125,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.3935450549450549
36.0,2,1.0,4.0,145000,4028,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.42520625
52.0,1,1.0,4.0,210000,4038,1,1,1970.0,0,1,0,0,0,1,0,0,0,0.4130253164556962
53.0,2,1.0,3.0,199500,3764,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.4130253164556962
110.0,4,2.0,2.0,359000,3264,1,0,1970.0,0,1,0,0,1,1,0,0,0,0.4130253164556962
95.0,0,1.0,0.0,240000,2526,1,0,1970.0,1,0,0,0,0,0,0,0,1,0.4130253164556962
50.0,1,1.0,0.0,150000,3000,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.3973973684210526
54.0,2,1.0,5.0,249400,4619,1,0,1960.0,0,1,0,0,0,0,0,0,0,0.3727969696969697
65.0,2,1.0,0.0,189000,2908,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.4291385714285714
140.0,3,2.0,2.0,500000,3571,1,0,1970.0,1,1,0,0,0,0,0,1,0,0.3935450549450549
68.0,3,1.0,6.0,274900,4043,1,0,1970.0,0,0,0,0,1,1,0,0,0,0.3935450549450549
101.0,4,2.0,0.0,378000,3743,1,0,1955.0,0,0,0,0,1,0,0,0,0,0.3935450549450549
109.0,3,2.0,0.0,495000,4541,1,0,1970.0,0,0,0,1,0,0,0,0,0,0.3935450549450549
35.0,1,1.0,0.0,130000,3714,1,1,1970.0,1,0,0,0,0,0,0,0,0,0.3973973684210526
109.0,3,2.0,2.0,495000,4541,1,0,2001.0,0,0,0,0,0,0,0,1,0,0.3935450549450549
150.0,3,2.0,6.0,650000,4333,3,0,1970.0,1,1,0,1,1,1,1,1,1,0.3935450549450549
100.0,3,2.0,1.0,458000,4580,1,0,1976.0,1,1,0,0,1,0,0,0,1,0.3973973684210526
107.0,4,2.0,4.0,366000,3421,1,0,1970.0,0,1,0,0,1,0,0,1,0,0.4291385714285714
98.0,2,2.0,0.0,448000,4571,1,0,2005.0,0,0,0,0,1,0,1,1,0,0.4481413533834587
49.0,1,1.0,0.0,189000,3857,1,0,1970.0,1,1,0,0,0,0,0,1,0,0.3727969696969697
82.0,2,1.0,5.0,498000,6073,1,0,2007.0,1,1,0,1,0,0,1,1,1,0.4481413533834587
36.0,2,1.0,3.0,145000,4028,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.3973973684210526
102.0,3,2.0,3.0,370000,3627,1,0,1970.0,1,1,0,0,1,1,1,1,0,0.3973973684210526
40.0,2,1.0,3.0,170000,4250,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.4481413533834587
75.0,3,2.0,5.0,390000,5200,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.3935450549450549
120.0,3,2.0,5.0,490000,4083,1,0,1970.0,1,1,0,0,1,1,0,0,0,0.42520625
185.0,4,2.0,8.0,900000,4865,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.3973973684210526
40.0,2,1.0,3.0,155000,3875,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.3973973684210526
170.0,2,1.0,7.0,560000,3294,3,0,1970.0,1,1,0,0,1,0,0,0,1,0.3973973684210526
84.0,2,1.0,3.0,405000,4821,1,0,1970.0,1,1,0,0,0,0,1,0,1,0.4130253164556962
57.0,1,1.0,1.0,293500,5149,1,0,1970.0,1,0,0,0,1,0,0,0,0,0.42520625
110.0,4,2.0,1.0,392000,3564,1,1,1970.0,1,0,0,0,0,1,0,0,0,0.3935450549450549
104.0,1,1.0,4.0,294000,2827,1,0,1970.0,0,0,0,0,1,0,0,0,0,0.3727969696969697
112.0,3,2.0,4.0,390000,3482,1,1,1974.0,0,1,0,0,1,0,0,0,0,0.3727969696969697
23.0,0,1.0,0.0,127000,5522,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.3727969696969697
123.0,3,2.0,1.0,600000,4878,1,0,2004.0,1,1,0,1,1,0,1,1,1,0.4291385714285714
65.0,2,1.0,0.0,325000,5000,1,0,1930.0,0,1,0,0,0,0,0,0,0,0.42520625
260.0,12,5.0,2.0,900000,3462,1,0,1970.0,1,1,0,0,0,1,0,0,0,0.3727969696969697
110.0,4,2.0,5.0,440000,4000,1,0,1970.0,1,0,0,0,0,0,1,0,0,0.4291385714285714
187.0,2,2.0,0.0,610000,3262,2,0,1970.0,1,1,0,1,1,0,1,1,1,0.3935450549450549
57.0,0,1.0,0.0,150000,2632,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.3727969696969697
135.0,3,2.0,2.0,550000,4074,1,0,1970.0,0,1,0,1,0,1,0,1,0,0.4291385714285714
360.0,2,2.0,4.0,1695000,4708,0,0,1970.0,0,0,0,0,1,0,0,0,0,0.4481413533834587
64.0,3,1.0,2.0,240000,3750,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.3935450549450549
60.0,1,1.0,4.0,320000,5333,3,0,1970.0,1,0,0,0,1,0,0,0,0,0.3727969696969697
76.0,2,1.0,3.0,280000,3684,1,1,1970.0,0,1,0,0,0,0,0,0,0,0.3727969696969697
90.0,3,2.0,2.0,400000,4444,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.3727969696969697
90.0,3,1.0,3.0,350000,3889,1,1,1970.0,0,0,0,0,1,0,0,0,0,0.4130253164556962
99.0,3,2.0,5.0,436100,4405,1,0,1970.0,0,0,0,0,1,0,0,0,0,0.3973973684210526
50.0,1,1.0,1.0,215000,4300,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.3973973684210526
92.0,3,2.0,2.0,275000,2989,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.4291385714285714
69.0,1,1.0,6.0,278000,4029,1,0,1970.0,1,1,0,0,0,0,1,0,0,0.4481413533834587
47.0,0,1.0,5.0,223000,4745,1,0,1970.0,0,1,0,0,0,1,0,0,0,0.42520625
60.0,1,1.0,2.0,220000,3667,1,0,1970.0,0,1,0,0,0,1,0,0,0,0.42520625
106.0,2,2.0,8.0,515000,4858,1,0,1970.0,1,1,0,1,1,0,1,1,1,0.4481413533834587
40.0,2,1.0,4.0,180000,4500,1,0,1883.0,0,0,0,0,0,0,0,0,0,0.4291385714285714
75.0,3,1.0,3.0,315000,4200,1,0,1970.0,1,1,0,0,0,1,0,0,0,0.4130253164556962
40.0,0,1.0,3.0,160000,4000,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.42520625
80.0,2,1.0,5.0,355000,4438,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.3935450549450549
120.0,4,2.0,2.0,574990,4792,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.42520625
66.0,1,1.0,5.0,300000,4545,2,0,1970.0,1,1,0,1,0,1,1,1,1,0.4130253164556962
90.0,3,1.0,3.0,370000,4111,1,0,1970.0,1,1,0,1,0,0,0,1,0,0.4481413533834587
56.0,1,1.0,2.0,320000,5714,1,0,1970.0,1,1,0,1,0,0,1,1,1,0.4481413533834587
135.0,3,2.0,4.0,449000,3326,1,0,1970.0,0,1,0,0,0,0,0,1,0,0.4130253164556962
108.0,3,2.0,2.0,510000,4722,1,0,2002.0,1,1,0,1,0,0,1,1,1,0.4481413533834587
70.0,1,1.0,2.0,399000,5700,1,0,1970.0,1,1,0,1,0,0,1,1,1,0.4481413533834587
66.0,2,1.0,4.0,175741,2663,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.42520625
40.0,0,1.0,1.0,220000,5500,1,0,1970.0,1,1,0,0,0,0,0,1,0,0.4291385714285714
120.0,3,2.0,2.0,720000,6000,1,0,1999.0,1,1,0,1,0,1,0,0,1,0.4291385714285714
92.0,4,2.0,2.0,409000,4446,1,1,1970.0,0,0,0,0,0,1,0,0,0,0.3973973684210526
60.0,1,1.0,3.0,245000,4083,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.3727969696969697
66.0,0,1.0,3.0,149000,2258,1,0,1930.0,0,1,0,0,0,0,0,0,0,0.3727969696969697
130.0,3,2.0,4.0,515000,3962,1,0,1970.0,0,1,0,0,0,0,0,0,1,0.3935450549450549
70.0,2,1.0,0.0,290000,4143,2,0,1970.0,1,1,0,0,0,0,0,0,0,0.3973973684210526
118.0,3,2.0,3.0,485000,4110,1,0,1970.0,1,1,0,0,1,0,1,1,0,0.4130253164556962
82.0,2,1.0,9.0,500000,6098,1,0,1970.0,1,1,0,1,1,0,0,1,1,0.4130253164556962
35.0,1,1.0,3.0,199000,5686,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.42520625
123.0,3,2.0,5.0,355000,2886,1,0,1970.0,0,1,0,0,1,0,1,1,0,0.3727969696969697
90.0,4,1.0,1.0,320000,3556,1,1,1970.0,0,0,0,0,0,1,0,0,0,0.42520625
111.0,2,2.0,2.0,540000,4865,1,0,1968.0,0,0,0,0,0,0,0,0,0,0.4291385714285714
56.0,2,2.0,0.0,135000,2411,2,1,1970.0,0,0,0,0,0,0,0,0,0,0.3727969696969697
90.0,4,2.0,2.0,400000,4444,1,0,1970.0,0,1,0,0,0,1,0,0,0,0.4130253164556962
41.0,1,1.0,0.0,178000,4341,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.42520625
40.0,1,1.0,3.0,199000,4975,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.3935450549450549
157.0,3,2.0,3.0,452000,2879,1,0,1955.0,1,0,0,0,0,0,0,0,0,0.3935450549450549
140.0,4,3.0,2.0,420000,3000,1,0,1970.0,1,1,0,0,0,1,0,0,0,0.3935450549450549
95.0,2,2.0,0.0,289900,3052,1,0,1970.0,1,1,0,0,0,0,1,0,0,0.42520625
116.0,4,2.0,6.0,350000,3017,1,1,1960.0,0,1,0,0,0,0,0,0,0,0.3727969696969697
54.0,1,1.0,3.0,205000,3796,1,0,1970.0,0,0,0,0,0,1,0,0,0,0.4130253164556962
52.0,0,1.0,0.0,180000,3462,1,0,1970.0,1,1,0,0,0,0,0,1,1,0.3727969696969697
38.0,0,1.0,3.0,230000,6053,1,0,1970.0,1,1,0,0,0,0,0,0,1,0.42520625
53.0,2,1.0,2.0,170900,3225,1,0,1920.0,0,1,0,0,0,0,0,0,0,0.3935450549450549
61.0,2,1.0,0.0,190000,3115,1,0,1975.0,0,1,0,0,0,1,0,0,0,0.3727969696969697
45.0,1,1.0,4.0,295000,6556,1,0,1970.0,1,1,0,1,0,0,0,1,1,0.3935450549450549
116.0,3,2.0,7.0,430000,3707,1,1,1970.0,0,1,0,0,1,0,1,0,0,0.4130253164556962
51.0,2,1.0,3.0,274990,5392,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.42520625
110.0,4,2.0,1.0,370000,3364,1,0,1970.0,1,0,0,0,0,1,0,1,1,0.3935450549450549
89.0,2,2.0,1.0,395000,4438,1,0,2001.0,1,1,0,1,0,1,1,1,1,0.4481413533834587
48.0,0,1.0,1.0,198000,4125,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.42520625
46.0,1,1.0,3.0,230000,5000,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.3727969696969697
110.0,3,2.0,1.0,425000,3864,1,1,1970.0,1,1,0,0,0,0,0,1,0,0.4130253164556962
56.0,2,1.0,1.0,249000,4446,1,0,1945.0,1,1,0,0,0,0,0,0,0,0.4130253164556962
89.0,3,1.0,2.0,330000,3708,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.4291385714285714
76.0,2,1.0,4.0,325000,4276,3,0,1970.0,1,0,0,0,1,0,0,0,0,0.42520625
120.0,3,2.0,1.0,495000,4125,1,0,1970.0,1,1,0,1,0,0,1,1,1,0.3935450549450549
100.0,2,2.0,3.0,470000,4700,3,0,2001.0,1,1,0,1,1,0,1,0,0,0.42520625
95.0,2,2.0,9.0,440000,4632,1,0,1970.0,1,1,0,1,1,0,0,1,0,0.4481413533834587
114.0,2,2.0,1.0,298000,2614,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.4291385714285714
95.0,2,2.0,0.0,289000,3042,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.3973973684210526
91.0,2,2.0,6.0,446500,4907,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.4481413533834587
