sq_mt_built,floor,buy_price,house_type_id,is_renewal_needed,built_year,has_ac,has_fitted_wardrobes,has_garden,has_terrace,has_balcony,has_storage_room,has_green_zones,has_parking,distr_coef
52.0,4.0,101000,1,1,1960.0,1,0,0,0,0,0,0,0,0.1888532608695652
125.0,1.0,210000,1,0,1970.0,0,1,0,0,0,1,1,1,0.2095736842105263
125.0,1.0,275000,2,0,2004.0,1,0,0,1,0,1,0,0,0.2200382716049383
75.0,2.0,131400,1,0,1970.0,0,0,0,0,0,0,0,0,0.2095736842105263
71.0,4.0,131400,1,0,1970.0,0,0,0,0,0,0,0,0,0.1902237442922374
80.0,1.0,95000,1,0,1970.0,1,0,0,1,0,0,0,0,0.1739828358208955
66.0,1.0,93000,1,0,1969.0,1,0,0,1,1,0,0,0,0.1739828358208955
95.0,0.0,154500,1,0,2007.0,0,0,0,1,0,0,0,0,0.1902237442922374
61.0,4.0,100000,1,0,1970.0,0,0,0,0,0,0,0,0,0.2200382716049383
42.0,0.0,95900,1,0,1970.0,0,0,0,0,0,0,0,0,0.1526878378378378
85.0,1.0,154900,1,0,1980.0,1,0,0,1,0,0,0,1,0.1739828358208955
80.0,3.0,115000,1,0,1970.0,0,1,0,1,0,1,1,0,0.1888532608695652
55.0,3.0,96000,1,0,1962.0,0,1,0,1,0,0,0,0,0.2095736842105263
60.0,0.0,85000,1,0,1970.0,0,1,0,0,0,1,0,0,0.1902237442922374
60.0,3.0,95000,1,0,1970.0,1,0,0,0,0,0,0,0,0.1526878378378378
55.0,1.0,78000,1,0,1970.0,0,0,0,0,0,0,0,0,0.1739828358208955
93.0,0.0,128500,1,0,1970.0,0,0,0,0,0,0,0,0,0.1739828358208955
55.0,0.0,95000,1,0,1970.0,0,1,0,0,0,0,0,0,0.1739828358208955
82.0,3.0,83900,1,0,1970.0,0,0,0,0,0,0,0,0,0.1526878378378378
53.0,1.0,96000,1,0,1970.0,1,1,0,0,0,0,0,0,0.2095736842105263
69.0,0.0,118600,1,0,1970.0,0,0,0,0,0,0,0,0,0.1902237442922374
58.0,1.0,118000,1,0,1970.0,0,0,0,0,0,0,0,0,0.2095736842105263
70.0,1.0,202000,1,0,2009.0,0,0,0,1,0,1,0,0,0.2095736842105263
47.0,3.0,144000,1,0,2009.0,0,0,0,1,0,1,0,0,0.2095736842105263
64.0,1.0,98968,1,0,1970.0,0,0,0,0,0,0,0,0,0.2095736842105263
50.0,3.0,105000,1,0,1970.0,0,0,0,0,0,0,0,0,0.2095736842105263
103.0,7.0,265000,2,0,1970.0,1,1,0,1,0,0,1,1,0.2200382716049383
90.0,1.0,290000,1,0,1970.0,1,1,0,0,0,1,1,1,0.2200382716049383
66.0,3.0,90000,1,0,1970.0,0,0,0,0,1,0,0,0,0.2200382716049383
70.0,0.0,75000,1,0,1973.0,1,1,0,0,1,0,0,0,0.1902237442922374
60.0,2.0,125000,1,0,1970.0,0,0,0,0,1,0,0,0,0.1902237442922374
101.0,6.0,255000,1,0,1970.0,1,1,0,0,0,1,1,1,0.2200382716049383
75.0,3.0,117300,1,0,1970.0,0,0,0,1,0,0,0,0,0.1902237442922374
55.0,3.0,96600,1,1,1959.0,0,0,0,0,0,0,0,0,0.1902237442922374
77.0,3.0,119000,1,0,1960.0,1,1,0,1,0,0,0,0,0.1888532608695652
56.0,1.0,100000,1,0,1967.0,0,0,0,1,0,0,0,0,0.2095736842105263
68.0,2.0,97000,1,0,1970.0,1,0,0,0,0,0,0,0,0.2200382716049383
72.0,0.0,95000,1,1,1965.0,0,0,0,1,0,0,0,0,0.2095736842105263
70.0,3.0,135000,1,0,1970.0,1,1,0,1,0,0,0,0,0.1902237442922374
75.0,0.0,195000,1,0,1970.0,1,1,0,0,0,0,0,0,0.2095736842105263
120.0,1.0,195000,1,0,1970.0,1,1,0,1,0,0,0,0,0.1902237442922374
91.0,1.0,215000,1,0,1970.0,0,1,0,0,0,1,1,1,0.1902237442922374
95.0,2.0,122000,1,0,1967.0,1,1,0,1,0,0,0,0,0.1902237442922374
61.0,1.0,125000,1,0,1970.0,0,0,0,0,0,0,0,0,0.1888532608695652
73.0,1.0,120000,1,0,1970.0,0,0,0,1,0,0,0,0,0.2095736842105263
66.0,1.0,93000,1,1,1970.0,1,0,0,1,1,0,0,0,0.1902237442922374
68.0,4.0,125000,1,0,1970.0,1,1,0,1,0,0,1,0,0.1888532608695652
70.0,3.0,104840,1,0,1968.0,0,0,0,1,0,0,0,0,0.1902237442922374
42.0,4.0,95900,1,0,1970.0,0,0,0,1,0,0,0,0,0.1526878378378378
54.0,0.0,71000,1,1,1970.0,0,0,0,0,0,0,0,0,0.1888532608695652
56.0,1.0,105000,1,0,1967.0,0,0,0,1,0,0,0,0,0.2095736842105263
100.0,1.0,165000,1,0,1970.0,0,1,0,1,0,0,1,0,0.1888532608695652
125.0,0.0,173000,1,0,1970.0,0,1,0,0,0,0,0,0,0.1888532608695652
54.0,0.0,71000,1,1,1965.0,0,0,0,0,0,0,0,0,0.1888532608695652
130.0,2.0,168000,1,0,1970.0,0,1,0,0,0,0,0,0,0.1526878378378378
68.0,0.0,99900,1,0,1970.0,0,0,0,0,0,0,0,0,0.1888532608695652
85.0,3.0,128000,1,1,1975.0,1,1,0,1,0,0,0,0,0.1739828358208955
75.0,3.0,120000,1,0,1974.0,1,0,0,1,0,0,0,0,0.1902237442922374
80.0,1.0,95000,1,0,1970.0,0,1,0,0,0,0,0,0,0.1888532608695652
64.0,2.0,110000,1,0,1970.0,0,0,0,1,0,0,0,0,0.1526878378378378
69.0,3.0,85900,1,0,1970.0,0,1,0,1,0,0,0,0,0.1526878378378378
115.0,1.0,184900,1,0,1970.0,1,1,0,1,1,0,0,0,0.2095736842105263
70.0,2.0,142500,1,0,1970.0,0,0,0,0,0,0,0,0,0.1526878378378378
56.0,4.0,109000,1,0,1965.0,0,0,0,0,0,0,0,0,0.1739828358208955
90.0,4.0,140000,1,0,1970.0,1,0,0,0,0,0,1,0,0.1902237442922374
75.0,3.0,117300,1,0,1970.0,0,0,0,0,0,0,0,0,0.1902237442922374
71.0,1.0,120000,1,0,1970.0,1,1,0,1,0,0,0,0,0.2095736842105263
76.0,2.0,110000,1,0,1970.0,0,0,0,1,0,0,1,0,0.1526878378378378
114.0,2.0,299000,1,0,1970.0,0,0,0,1,0,0,0,0,0.1902237442922374
90.0,3.0,180000,1,0,1970.0,1,1,0,0,1,0,0,1,0.1902237442922374
70.0,1.0,85000,1,1,1970.0,0,1,0,1,0,0,0,0,0.1526878378378378
80.0,0.0,100000,1,1,1970.0,0,0,0,0,0,0,0,0,0.1902237442922374
96.0,7.0,170000,1,1,1970.0,1,1,0,1,0,0,0,0,0.1888532608695652
50.0,2.0,125000,1,0,1970.0,0,0,0,0,0,0,0,0,0.2200382716049383
85.0,1.0,230000,1,0,1970.0,0,0,0,1,0,0,1,1,0.2095736842105263
90.0,5.0,300000,1,0,1970.0,0,0,0,0,0,1,1,1,0.2200382716049383
60.0,0.0,120000,1,0,1970.0,0,0,0,0,0,0,0,0,0.1526878378378378
90.0,7.0,240000,3,0,1970.0,1,1,0,1,1,1,1,1,0.1902237442922374
60.0,4.0,140000,1,0,1970.0,0,0,0,0,0,0,0,0,0.1526878378378378
105.0,2.0,135000,1,0,1970.0,0,1,0,0,0,1,1,0,0.1888532608695652
140.0,4.0,340000,2,1,2003.0,1,1,0,1,0,1,1,1,0.2200382716049383
112.0,1.0,230000,1,0,1965.0,1,0,0,1,0,0,0,0,0.1902237442922374
60.0,4.0,145000,1,0,1970.0,0,0,0,0,0,0,0,0,0.1526878378378378
62.0,2.0,142450,1,1,1970.0,0,1,0,0,0,0,0,0,0.2095736842105263
240.0,4.0,580000,0,0,1970.0,1,1,0,1,1,1,0,1,0.1902237442922374
81.0,3.0,160000,1,0,1970.0,1,1,0,1,0,0,0,0,0.1888532608695652
75.0,3.0,180000,1,0,1970.0,1,1,0,1,0,1,0,1,0.2095736842105263
72.0,2.0,130000,1,0,1970.0,0,1,0,1,0,0,0,0,0.1902237442922374
95.0,3.0,250000,1,0,1970.0,1,1,0,0,0,0,1,1,0.2200382716049383
49.0,2.0,190000,1,0,1970.0,1,1,0,0,0,1,1,1,0.1902237442922374
90.0,2.0,169000,1,0,1970.0,1,0,0,1,0,0,1,0,0.1902237442922374
78.0,3.0,168000,1,0,1970.0,0,0,0,1,1,1,0,0,0.1902237442922374
100.0,3.0,210000,1,0,1970.0,1,1,0,0,0,0,0,0,0.1902237442922374
70.0,1.0,95000,1,0,1970.0,1,0,0,0,0,0,0,0,0.1739828358208955
52.0,0.0,74800,1,1,1965.0,0,0,0,0,0,0,0,0,0.1739828358208955
56.0,1.0,78000,1,1,1970.0,0,0,0,0,0,0,0,0,0.1739828358208955
110.0,2.0,189000,1,0,1970.0,0,1,0,0,0,1,1,1,0.1902237442922374
115.0,3.0,245000,2,0,1970.0,0,0,0,1,0,1,0,1,0.2200382716049383
70.0,2.0,97000,1,0,1970.0,0,0,0,0,1,0,0,0,0.1739828358208955
75.0,4.0,155000,1,0,1970.0,0,1,0,0,0,0,0,0,0.1526878378378378
116.0,0.0,170000,1,1,1978.0,0,1,0,1,1,0,1,0,0.1888532608695652
48.0,4.0,120000,1,0,2009.0,1,1,0,0,0,1,0,0,0.2200382716049383
80.0,0.0,125000,1,1,1970.0,0,0,0,1,0,0,0,0,0.2095736842105263
81.0,2.0,139500,1,0,1970.0,0,1,0,0,1,0,0,0,0.2200382716049383
95.0,7.0,198000,1,1,1970.0,0,0,0,1,0,0,0,0,0.1888532608695652
60.0,5.0,75000,1,1,1960.0,0,1,0,0,0,0,0,0,0.1526878378378378
50.0,3.0,123000,1,0,1970.0,1,0,0,0,1,0,0,0,0.1902237442922374
50.0,6.0,148000,1,0,1970.0,1,1,0,0,0,1,1,1,0.1902237442922374
242.0,4.0,380000,0,0,1970.0,0,1,0,1,0,0,0,1,0.1902237442922374
166.0,4.0,300000,0,1,1970.0,0,0,0,0,0,0,0,0,0.2095736842105263
50.0,2.0,140000,1,0,1970.0,1,1,0,0,0,0,0,0,0.1902237442922374
94.0,1.0,190000,1,0,1970.0,0,0,0,0,0,1,0,0,0.1888532608695652
80.0,1.0,150000,1,0,1970.0,1,1,0,1,0,0,0,0,0.1888532608695652
65.0,0.0,110000,1,0,1970.0,1,0,0,0,0,0,0,0,0.2095736842105263
105.0,2.0,190000,1,0,1970.0,1,1,0,0,0,1,1,1,0.1902237442922374
100.0,0.0,142000,1,0,1970.0,0,1,0,1,0,0,0,0,0.1888532608695652
64.0,1.0,95000,1,0,1969.0,0,0,0,1,0,0,0,0,0.1739828358208955
85.0,2.0,229000,1,0,1970.0,1,1,0,1,0,0,1,0,0.1739828358208955
72.0,2.0,140000,1,0,1970.0,1,0,0,1,0,0,0,0,0.1902237442922374
92.0,0.0,119000,1,0,1970.0,0,0,0,0,0,0,1,0,0.1739828358208955
106.0,1.0,145000,1,0,1970.0,0,1,0,1,0,0,0,0,0.1902237442922374
67.0,5.0,115000,1,0,1970.0,1,0,0,0,0,1,0,0,0.1888532608695652
60.0,0.0,150000,1,0,1970.0,0,0,0,0,0,0,0,0,0.1902237442922374
71.0,1.0,202000,1,0,1970.0,0,0,0,0,0,0,0,0,0.2095736842105263
48.0,1.0,144000,1,0,1970.0,0,0,0,0,0,0,0,0,0.2095736842105263
60.0,1.0,120000,1,0,1970.0,1,0,0,0,0,0,0,0,0.1902237442922374
60.0,1.0,105000,1,0,1970.0,0,1,0,0,0,1,0,0,0.1526878378378378
61.0,1.0,108000,1,0,1970.0,0,0,0,0,0,0,0,0,0.1888532608695652
115.0,4.0,147000,1,0,1970.0,1,1,0,1,1,0,0,0,0.1902237442922374
55.0,3.0,95000,1,0,1970.0,0,0,0,0,0,0,0,0,0.1902237442922374
65.0,0.0,99500,1,1,1970.0,0,0,0,0,1,0,1,0,0.2095736842105263
118.0,0.0,179000,2,0,1970.0,1,1,0,0,0,0,1,1,0.1902237442922374
54.0,4.0,91958,1,0,1970.0,0,0,0,0,0,0,0,0,0.2095736842105263
80.0,3.0,100000,1,1,1970.0,0,0,0,0,1,0,0,0,0.1902237442922374
147.0,4.0,340000,2,0,2003.0,1,1,0,1,0,1,1,1,0.2200382716049383
81.0,2.0,139500,1,0,1970.0,0,1,0,1,1,0,0,0,0.2095736842105263
108.0,2.0,156000,1,0,1970.0,0,0,0,0,0,1,0,0,0.1888532608695652
133.0,6.0,280000,1,0,1970.0,1,1,0,0,1,1,1,1,0.2095736842105263
90.0,5.0,139000,1,0,2008.0,0,1,0,0,0,1,0,0,0.1526878378378378
63.0,1.0,102000,1,1,1962.0,1,1,0,0,0,0,0,0,0.1526878378378378
95.0,0.0,154500,1,0,1970.0,0,0,0,0,0,0,0,0,0.1902237442922374
76.0,4.0,109492,1,0,1970.0,0,0,0,0,0,0,0,0,0.1526878378378378
115.0,4.0,148000,1,0,1970.0,1,1,0,1,1,0,0,0,0.1902237442922374
70.0,4.0,95000,1,0,1970.0,1,1,0,0,0,0,0,0,0.1526878378378378
71.0,5.0,100000,1,0,1970.0,0,0,0,0,0,0,0,0,0.1526878378378378
70.0,5.0,97000,1,0,1970.0,1,0,0,0,0,0,0,0,0.1526878378378378
100.0,4.0,179000,1,0,1970.0,1,0,0,1,0,0,0,0,0.2095736842105263
63.0,5.0,119000,1,0,1970.0,1,1,0,0,0,1,0,0,0.1526878378378378
60.0,3.0,95000,1,0,1970.0,1,1,0,1,0,0,0,0,0.1902237442922374
105.0,5.0,260000,1,0,1970.0,0,1,0,1,0,0,1,0,0.1888532608695652
93.0,1.0,210000,1,0,1970.0,1,1,0,0,0,1,0,1,0.1902237442922374
80.0,1.0,250000,1,0,1970.0,1,1,0,0,0,1,1,1,0.2200382716049383
54.0,3.0,148000,1,0,1970.0,0,0,0,0,0,0,0,0,0.1888532608695652
64.0,0.0,99000,1,0,1970.0,0,0,0,0,0,0,0,0,0.1739828358208955
68.0,1.0,88000,1,1,1970.0,0,0,0,0,0,0,0,0,0.1526878378378378
75.0,2.0,120000,1,0,1979.0,0,1,0,1,0,1,0,0,0.1739828358208955
100.0,5.0,299995,1,0,1970.0,1,1,0,1,0,1,1,1,0.1739828358208955
62.0,2.0,148000,1,0,1969.0,1,1,0,0,0,0,0,0,0.1902237442922374
78.0,1.0,127000,1,0,1984.0,0,1,0,1,0,1,0,0,0.1739828358208955
83.0,3.0,155000,1,0,1964.0,1,0,0,1,0,0,0,0,0.1902237442922374
68.0,2.0,97000,1,0,1970.0,1,1,0,0,0,0,0,0,0.1739828358208955
76.0,4.0,108000,1,0,1970.0,0,0,0,0,0,0,0,0,0.1888532608695652
66.0,0.0,95000,1,1,1970.0,0,0,0,1,0,0,0,0,0.1739828358208955
65.0,3.0,110000,1,1,1970.0,0,1,0,1,1,0,0,0,0.1902237442922374
65.0,8.0,125000,1,0,1972.0,0,0,0,1,0,0,0,0,0.1888532608695652
70.0,0.0,196000,1,0,1970.0,1,1,0,0,0,0,1,1,0.2095736842105263
49.0,0.0,120000,1,0,1970.0,1,1,0,0,0,0,0,0,0.1902237442922374
100.0,4.0,210000,1,0,1970.0,1,1,0,1,0,0,1,0,0.2095736842105263
90.0,0.0,230000,1,0,1970.0,1,1,0,0,0,1,1,1,0.2095736842105263
65.0,0.0,107583,1,0,1980.0,1,0,0,1,0,0,0,0,0.1902237442922374
68.0,8.0,120000,1,0,1970.0,0,1,0,0,0,0,0,0,0.1526878378378378
90.0,1.0,140000,1,1,1970.0,1,0,0,1,1,0,0,0,0.1902237442922374
55.0,0.0,135000,1,0,1970.0,1,0,0,0,0,0,0,0,0.1888532608695652
70.0,3.0,126000,1,0,1970.0,1,1,0,1,0,0,0,0,0.1902237442922374
123.0,3.0,220000,1,0,1981.0,0,1,0,1,0,0,0,1,0.1902237442922374
74.0,2.0,198000,1,0,1970.0,1,1,0,0,0,1,0,0,0.2095736842105263
64.0,2.0,150000,1,0,1970.0,1,0,0,0,0,0,1,0,0.1888532608695652
80.0,0.0,160000,2,0,2000.0,0,1,0,0,0,0,1,1,0.1902237442922374
113.0,1.0,359900,1,0,2010.0,1,1,0,0,0,1,1,1,0.2095736842105263
89.0,4.0,174000,1,0,2000.0,1,1,0,1,0,1,1,1,0.1902237442922374
109.0,1.0,185000,1,0,1970.0,1,1,0,0,0,0,1,0,0.1902237442922374
120.0,4.0,180000,1,1,1974.0,1,0,0,1,0,0,0,0,0.1902237442922374
101.0,0.0,245000,1,0,2007.0,1,1,0,1,0,1,1,1,0.1902237442922374
75.0,3.0,146000,1,0,1970.0,0,1,0,1,0,0,0,0,0.1739828358208955
52.0,4.0,85000,1,0,1970.0,0,0,0,0,0,0,0,0,0.2095736842105263
75.0,0.0,139900,1,0,1970.0,1,0,0,0,0,0,0,0,0.2095736842105263
75.0,4.0,113000,1,0,1971.0,1,1,0,1,0,0,1,0,0.1888532608695652
30.0,0.0,72000,1,0,1981.0,1,1,0,0,0,0,0,0,0.1739828358208955
54.0,3.0,91957,1,0,1964.0,0,0,0,0,0,0,0,0,0.2095736842105263
65.0,3.0,109900,1,0,1970.0,0,0,0,0,0,0,0,0,0.1902237442922374
65.0,4.0,105000,1,0,1970.0,1,0,0,1,1,0,0,0,0.1902237442922374
60.0,0.0,70000,1,0,1970.0,0,1,0,0,0,0,0,0,0.1526878378378378
69.0,0.0,132000,1,0,1965.0,0,0,0,0,0,0,0,0,0.1902237442922374
65.0,0.0,120000,1,0,1970.0,0,0,0,0,0,0,0,0,0.1526878378378378
90.0,1.0,159000,1,0,1970.0,0,0,0,1,0,0,0,0,0.1902237442922374
100.0,3.0,230000,1,0,1970.0,0,1,0,0,0,0,0,1,0.1902237442922374
62.0,4.0,93000,1,0,1970.0,0,0,0,0,0,0,0,0,0.1526878378378378
83.0,1.0,99900,1,0,1970.0,0,0,0,1,0,0,0,0,0.1526878378378378
81.0,3.0,116100,1,0,1970.0,1,0,0,1,0,0,0,0,0.2200382716049383
65.0,2.0,120000,1,0,1970.0,1,1,0,1,0,0,0,0,0.1526878378378378
60.0,3.0,138000,1,0,1970.0,1,1,0,1,1,0,0,1,0.1902237442922374
83.0,1.0,116675,1,0,1965.0,0,0,0,0,0,0,0,0,0.2095736842105263
76.0,2.0,109491,1,0,1968.0,0,0,0,0,0,0,0,0,0.1526878378378378
95.0,4.0,138000,1,0,1970.0,0,0,0,1,0,0,0,0,0.1739828358208955
80.0,1.0,250000,1,0,2005.0,1,1,0,1,1,1,1,1,0.2200382716049383
88.0,1.0,304000,1,0,1970.0,1,1,0,0,0,1,1,0,0.1902237442922374
67.0,1.0,150000,1,0,1970.0,1,0,0,0,1,0,1,0,0.1902237442922374
90.0,1.0,208000,1,0,1970.0,1,0,0,1,0,0,0,0,0.1888532608695652
75.0,1.0,114900,1,0,1984.0,1,1,0,1,0,0,0,0,0.1739828358208955
89.0,0.0,139000,1,1,1970.0,0,1,0,0,0,0,0,0,0.2095736842105263
66.0,1.0,116600,1,0,1972.0,1,0,0,1,0,0,0,0,0.1739828358208955
94.0,0.0,207000,1,0,1970.0,1,1,0,0,0,1,0,0,0.1739828358208955
85.0,3.0,180000,1,0,1970.0,0,1,0,0,0,1,1,1,0.1739828358208955
68.0,3.0,207000,1,0,1970.0,0,1,0,0,0,1,0,1,0.2200382716049383
105.0,0.0,182260,1,0,1983.0,1,1,0,1,1,1,1,1,0.2095736842105263
85.0,2.0,159000,1,0,1970.0,0,0,0,1,0,1,0,1,0.2095736842105263
88.0,0.0,116000,1,0,1964.0,0,0,0,1,0,0,0,0,0.1902237442922374
160.0,5.0,260000,3,0,1992.0,1,1,0,1,0,0,1,1,0.1902237442922374
60.0,2.0,99000,1,0,1953.0,0,0,0,0,0,0,0,0,0.1902237442922374
90.0,4.0,172000,1,0,1970.0,1,1,0,0,0,1,1,1,0.1902237442922374
88.0,3.0,132260,1,0,1962.0,0,0,0,0,0,0,0,0,0.1902237442922374
53.0,3.0,144000,3,0,2007.0,0,0,0,1,0,1,0,0,0.2095736842105263
89.0,5.0,235000,1,0,2003.0,1,1,0,0,0,1,0,1,0.2200382716049383
119.0,3.0,269000,1,0,1970.0,1,1,0,0,0,1,1,1,0.2200382716049383
65.0,3.0,97000,1,0,1965.0,0,0,0,0,0,0,0,0,0.1902237442922374
120.0,1.0,173000,1,0,1970.0,1,1,0,0,0,0,0,0,0.1526878378378378
85.0,4.0,140200,1,0,1997.0,0,0,0,1,0,0,0,0,0.2200382716049383
110.0,2.0,225000,1,0,1970.0,1,1,0,0,0,1,1,1,0.2200382716049383
116.0,5.0,295000,1,0,2002.0,1,1,0,1,1,1,1,1,0.2095736842105263
80.0,1.0,135000,1,0,1979.0,1,0,0,1,0,0,0,1,0.1902237442922374
115.0,6.0,275000,1,0,1970.0,1,1,0,1,0,1,1,1,0.2200382716049383
114.0,3.0,257000,1,0,1970.0,1,1,0,1,1,0,1,0,0.1902237442922374
95.0,4.0,175000,1,0,1970.0,1,0,0,1,0,0,0,1,0.1888532608695652
110.0,6.0,274999,1,0,1970.0,1,1,0,1,0,1,1,1,0.2200382716049383
70.0,3.0,146750,1,0,1970.0,0,1,0,0,0,0,0,0,0.1902237442922374
86.0,2.0,218000,1,0,1970.0,1,1,0,0,0,1,1,1,0.2200382716049383
100.0,5.0,285000,1,0,2002.0,1,1,0,0,0,1,0,1,0.2095736842105263
274.0,4.0,495000,0,0,1970.0,1,1,0,1,0,1,0,0,0.2095736842105263
124.0,1.0,260000,1,0,1970.0,1,1,0,0,0,1,1,1,0.1902237442922374
60.0,1.0,84900,1,1,1963.0,0,0,0,1,0,0,0,0,0.1739828358208955
62.0,2.0,108000,1,0,1960.0,0,0,0,0,0,0,0,0,0.1526878378378378
118.0,2.0,224000,1,0,1970.0,1,1,0,1,1,1,0,0,0.1739828358208955
92.0,0.0,154500,1,0,1970.0,0,1,0,1,0,0,0,0,0.1902237442922374
78.0,2.0,116050,1,0,1976.0,0,0,0,1,1,0,0,0,0.1902237442922374
70.0,1.0,129990,1,0,1968.0,1,0,0,1,0,0,0,0,0.1739828358208955
77.0,4.0,122000,1,0,1970.0,0,0,0,1,0,0,0,0,0.1902237442922374
89.0,3.0,144801,1,0,1994.0,0,1,0,1,0,0,0,1,0.1739828358208955
92.0,1.0,147000,1,0,1970.0,0,0,0,0,0,1,1,1,0.2095736842105263
85.0,0.0,78000,1,1,1970.0,0,0,0,0,0,0,0,0,0.1739828358208955
66.0,2.0,88000,1,0,1970.0,1,1,0,0,0,0,0,0,0.1526878378378378
80.0,0.0,99000,1,1,1970.0,0,0,0,0,0,0,0,0,0.1739828358208955
98.0,4.0,219000,1,0,2003.0,1,1,0,1,0,1,0,1,0.1739828358208955
64.0,1.0,149999,1,0,2000.0,1,1,0,0,0,1,0,1,0.1902237442922374
98.0,4.0,219000,1,0,2003.0,1,1,0,1,0,1,0,1,0.1739828358208955
54.0,3.0,96600,1,0,1970.0,0,0,0,1,0,0,0,0,0.1902237442922374
62.0,5.0,111113,1,0,1970.0,0,0,0,0,0,0,0,0,0.1888532608695652
103.0,3.0,159000,1,0,1970.0,0,0,0,1,0,1,0,0,0.1902237442922374
95.0,0.0,154500,1,0,2007.0,0,0,0,0,0,0,0,0,0.1902237442922374
78.0,0.0,146800,1,0,1972.0,1,0,0,1,0,0,0,0,0.1739828358208955
72.0,3.0,139000,1,0,1970.0,0,1,0,0,0,0,0,0,0.1888532608695652
60.0,6.0,66000,1,1,1970.0,0,0,0,1,0,0,0,0,0.1526878378378378
60.0,5.0,70000,1,0,1960.0,0,0,0,0,0,0,0,0,0.1526878378378378
59.0,3.0,99000,1,0,1970.0,0,1,0,1,0,0,0,0,0.1902237442922374
90.0,2.0,190000,1,0,1970.0,1,1,0,1,1,1,0,1,0.1902237442922374
61.0,2.0,93000,1,0,1965.0,1,0,0,1,0,0,0,0,0.1902237442922374
73.0,4.0,79900,1,0,1970.0,1,1,0,0,0,0,0,0,0.1526878378378378
97.0,4.0,149000,1,0,1963.0,0,0,0,0,0,0,0,0,0.1888532608695652
76.0,0.0,140000,1,0,1971.0,0,0,0,0,0,0,0,0,0.2200382716049383
108.0,4.0,143900,1,0,1970.0,1,1,0,0,0,0,0,0,0.1902237442922374
187.0,0.0,295000,1,0,2003.0,1,1,0,1,1,1,1,1,0.2200382716049383
62.0,2.0,107000,1,0,1965.0,0,0,0,1,1,0,0,0,0.1902237442922374
25.0,4.0,135000,1,0,1970.0,0,0,0,0,0,1,0,1,0.2095736842105263
89.0,4.0,250000,1,0,2004.0,0,1,0,1,0,1,1,1,0.2200382716049383
68.0,1.0,164000,1,0,1966.0,0,1,0,0,0,0,0,0,0.2095736842105263
65.0,4.0,108000,1,0,1970.0,0,1,0,0,0,0,0,0,0.1526878378378378
114.0,3.0,257000,1,0,1987.0,1,1,0,1,0,0,0,0,0.1902237442922374
70.0,5.0,119000,1,0,1961.0,1,0,0,0,0,1,0,0,0.1888532608695652
55.0,2.0,99900,1,0,1966.0,1,1,0,1,0,0,0,0,0.2200382716049383
90.0,0.0,215000,1,0,2009.0,1,1,0,1,0,1,1,0,0.2200382716049383
67.0,3.0,99000,1,1,1960.0,0,1,0,1,0,0,0,0,0.1902237442922374
110.0,3.0,225000,1,0,2004.0,1,1,0,0,0,1,1,1,0.2200382716049383
125.0,7.0,275000,2,0,1970.0,1,1,0,1,0,1,1,0,0.2200382716049383
65.0,5.0,85000,1,1,1965.0,0,0,0,1,0,0,0,0,0.1888532608695652
57.0,3.0,109000,1,0,1970.0,1,0,0,0,0,0,0,0,0.1526878378378378
125.0,1.0,210000,1,0,1970.0,1,1,0,1,1,1,0,1,0.1739828358208955
80.0,4.0,130000,1,0,2011.0,0,1,0,1,1,1,0,0,0.1526878378378378
110.0,3.0,199000,1,0,1970.0,0,0,0,1,0,1,1,1,0.1902237442922374
125.0,7.0,275000,1,0,2004.0,1,0,0,1,0,1,1,0,0.2200382716049383
93.0,2.0,125000,1,0,1961.0,0,0,0,1,1,0,0,0,0.2095736842105263
120.0,6.0,250000,2,0,2003.0,1,1,0,1,0,1,1,1,0.2200382716049383
78.0,1.0,198500,1,0,2003.0,1,1,0,0,1,1,1,1,0.2200382716049383
147.0,7.0,350000,3,0,2002.0,1,1,0,1,0,1,1,1,0.2200382716049383
52.0,1.0,99900,1,0,1968.0,1,1,0,0,0,0,0,0,0.2095736842105263
100.0,3.0,137260,1,0,1969.0,0,0,0,0,0,0,0,0,0.1902237442922374
102.0,5.0,245000,1,0,1970.0,1,0,0,1,0,0,0,1,0.1888532608695652
200.0,4.0,330000,2,0,2002.0,1,1,0,1,0,1,1,1,0.2200382716049383
69.0,0.0,119000,1,0,1965.0,0,0,0,0,0,0,0,0,0.1739828358208955
104.0,0.0,305000,1,0,2015.0,0,1,0,1,0,1,1,1,0.1739828358208955
80.0,3.0,107260,1,0,1975.0,0,0,0,1,0,0,0,0,0.1739828358208955
65.0,3.0,99000,1,0,1961.0,0,0,0,1,1,0,0,0,0.1902237442922374
62.0,2.0,93000,1,0,1960.0,0,0,0,0,0,0,0,0,0.1526878378378378
69.0,2.0,97000,1,0,1985.0,0,0,0,1,0,0,0,0,0.2200382716049383
65.0,2.0,95000,1,0,1960.0,0,1,0,1,0,0,0,0,0.1526878378378378
80.0,1.0,128000,1,1,1967.0,0,0,0,1,0,0,0,0,0.2095736842105263
116.0,6.0,280000,2,0,1970.0,1,1,0,1,0,1,1,1,0.2200382716049383
160.0,5.0,450000,1,0,2005.0,1,0,0,1,0,1,0,0,0.2200382716049383
83.0,8.0,147000,1,1,1970.0,0,0,0,1,0,0,0,1,0.1888532608695652
75.0,2.0,128000,1,0,1969.0,0,0,0,1,0,0,0,0,0.1902237442922374
110.0,2.0,199000,1,0,1970.0,0,1,0,1,0,0,0,0,0.1902237442922374
